"No.","Time","Source","Destination","Protocol","Length","Info"
"382","1.889742193","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=1009041 Win=889088 Len=0 TSval=4134289818 TSecr=2960360334"
"383","1.891425995","34.96.118.58","192.168.1.196","TLSv1.3","16866","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"384","1.891456250","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=1025841 Win=952320 Len=0 TSval=4134289819 TSecr=2960360336"
"385","1.896704934","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data, Application Data, Application Data, Application Data"
"386","1.896705331","34.96.118.58","192.168.1.196","TLSv1.3","43466","Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data, Application Data"
"387","1.896744468","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=1032841 Win=958976 Len=0 TSval=4134289825 TSecr=2960360336"
"388","1.896893728","34.96.118.58","192.168.1.196","TLSv1.3","28066","Application Data"
"389","1.896933403","34.96.118.58","192.168.1.196","TLSv1.3","32266","Application Data, Application Data, Application Data"
"390","1.899515956","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=1136441 Win=887168 Len=0 TSval=4134289827 TSecr=2960360337"
"391","1.900708833","34.96.118.58","192.168.1.196","TLSv1.3","32266","Application Data, Application Data, Application Data"
"392","1.900756976","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data"
"393","1.900757060","34.96.118.58","192.168.1.196","TCP","7066","443  >  34824 [PSH, ACK] Seq=1175641 Ack=8167 Win=263936 Len=7000 TSval=2960360348 TSecr=4134289818 [TCP PDU reassembled in 394]"
"394","1.900771943","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data"
"395","1.900771979","34.96.118.58","192.168.1.196","TCP","7066","443  >  34824 [PSH, ACK] Seq=1189641 Ack=8167 Win=263936 Len=7000 TSval=2960360351 TSecr=4134289818 [TCP PDU reassembled in 397]"
"396","1.903182715","34.96.118.58","192.168.1.196","TCP","7066","443  >  34824 [PSH, ACK] Seq=1196641 Ack=8167 Win=263936 Len=7000 TSval=2960360352 TSecr=4134289818 [TCP PDU reassembled in 397]"
"397","1.903183019","34.96.118.58","192.168.1.196","TLSv1.3","3700","Application Data, Application Data, Application Data"
"398","1.905716952","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8167 Ack=1207275 Win=842624 Len=0 TSval=4134289834 TSecr=2960360347"
"399","1.935158301","192.168.1.196","34.96.118.58","TLSv1.3","197","Application Data"
"400","1.941893368","34.96.118.58","192.168.1.196","TLSv1.3","188","Application Data"
"401","1.941893563","34.96.118.58","192.168.1.196","TLSv1.3","1203","Application Data"
"402","1.943225211","34.96.118.58","192.168.1.196","TLSv1.3","105","Application Data"
"403","1.943874462","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8298 Ack=1208573 Win=961920 Len=0 TSval=4134289872 TSecr=2960360396"
"404","1.944276613","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"405","1.952068350","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=1208573 Ack=8337 Win=263936 Len=0 TSval=2960360407 TSecr=4134289872"
"406","1.970696157","192.168.1.196","34.96.118.58","TLSv1.3","477","Application Data"
"407","1.973461201","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=1208573 Ack=8748 Win=263680 Len=0 TSval=2960360428 TSecr=4134289899"
"408","1.977145043","34.96.118.58","192.168.1.196","TLSv1.3","187","Application Data"
"409","1.978112452","34.96.118.58","192.168.1.196","TLSv1.3","6594","Application Data"
"410","1.978885746","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=8748 Ack=1215222 Win=958976 Len=0 TSval=4134289907 TSecr=2960360431"
"411","1.982073369","34.96.118.58","192.168.1.196","TLSv1.3","105","Application Data"
"412","1.982206551","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"413","1.993289555","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=1215261 Ack=8787 Win=263680 Len=0 TSval=2960360444 TSecr=4134289910"
"414","2.004910142","192.168.1.196","34.96.118.58","TLSv1.3","193","Application Data"
"415","2.007998044","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=1215261 Ack=8914 Win=263680 Len=0 TSval=2960360462 TSecr=4134289933"
"416","2.010235248","192.168.1.196","34.96.118.58","TLSv1.3","188","Application Data"
"417","2.015205148","34.96.118.58","192.168.1.196","TLSv1.3","145","Application Data"
"418","2.015205338","34.96.118.58","192.168.1.196","TLSv1.3","16472","Application Data"
"419","2.015241495","34.96.118.58","192.168.1.196","TLSv1.3","16472","Application Data"
"420","2.015302648","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1248152 Win=940160 Len=0 TSval=4134289943 TSecr=2960360464"
"421","2.016833139","34.96.118.58","192.168.1.196","TLSv1.3","16512","Application Data, Application Data"
"422","2.016852896","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1264598 Win=952320 Len=0 TSval=4134289945 TSecr=2960360466"
"423","2.016928903","34.96.118.58","192.168.1.196","TLSv1.3","16512","Application Data, Application Data"
"424","2.017211029","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1281044 Win=940672 Len=0 TSval=4134289945 TSecr=2960360467"
"425","2.017978452","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::2008","QUIC","1294","Initial, DCID=b4d188985c84295a, SCID=271146, PKN: 1, CRYPTO"
"426","2.018727696","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"427","2.018744031","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1299244 Win=951296 Len=0 TSval=4134289947 TSecr=2960360468"
"428","2.018852451","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"429","2.019654415","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1317444 Win=938752 Len=0 TSval=4134289948 TSecr=2960360469"
"430","2.021716957","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"431","2.021741407","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1335644 Win=951296 Len=0 TSval=4134289950 TSecr=2960360470"
"432","2.021860658","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"433","2.021878409","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"434","2.021962220","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1372044 Win=926080 Len=0 TSval=4134289950 TSecr=2960360471"
"435","2.032376598","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"436","2.032413588","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1390244 Win=951296 Len=0 TSval=4134289960 TSecr=2960360473"
"437","2.032576020","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"438","2.032616142","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"439","2.032648630","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"440","2.032683622","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data, Application Data"
"441","2.032693163","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"442","2.032721419","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"443","2.032756904","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"444","2.032784106","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"445","2.033061943","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1535844 Win=850432 Len=0 TSval=4134289961 TSecr=2960360474"
"446","2.036630499","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"447","2.036666221","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1554044 Win=951296 Len=0 TSval=4134289965 TSecr=2960360483"
"448","2.036823411","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"449","2.036857398","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"450","2.039190404","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"451","2.039212696","34.96.118.58","192.168.1.196","TLSv1.3","4266","Application Data, Application Data"
"452","2.040650350","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data"
"453","2.041528846","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"454","2.044969267","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"455","2.045008715","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"456","2.045650395","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1681444 Win=863104 Len=0 TSval=4134289974 TSecr=2960360484"
"457","2.050431113","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"458","2.050819223","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1699644 Win=951296 Len=0 TSval=4134289978 TSecr=2960360497"
"459","2.051387300","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"460","2.051420562","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"461","2.051435205","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"462","2.051476125","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"463","2.051657043","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1772444 Win=900864 Len=0 TSval=4134289980 TSecr=2960360498"
"464","2.052414394","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data, Application Data"
"465","2.052433379","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1790644 Win=900864 Len=0 TSval=4134289980 TSecr=2960360502"
"466","2.053963328","34.96.118.58","192.168.1.196","TCP","11266","443  >  34824 [ACK] Seq=1790644 Ack=9036 Win=263680 Len=11200 TSval=2960360507 TSecr=4134289974 [TCP PDU reassembled in 468]"
"467","2.054624491","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1801844 Win=893056 Len=0 TSval=4134289983 TSecr=2960360507"
"468","2.060645444","34.96.118.58","192.168.1.196","TLSv1.3","7066","Application Data, Application Data"
"469","2.060645687","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"470","2.060678031","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1808844 Win=958976 Len=0 TSval=4134289989 TSecr=2960360507"
"471","2.060783913","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"472","2.060808908","34.96.118.58","192.168.1.196","TLSv1.3","15466","Application Data"
"473","2.062259228","34.96.118.58","192.168.1.196","TCP","2866","443  >  34824 [PSH, ACK] Seq=1860644 Ack=9036 Win=263680 Len=2800 TSval=2960360510 TSecr=4134289974 [TCP PDU reassembled in 474]"
"474","2.062259433","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"475","2.062324680","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"476","2.062398488","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1899844 Win=902656 Len=0 TSval=4134289990 TSecr=2960360508"
"477","2.066945802","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"478","2.066972571","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1918044 Win=957824 Len=0 TSval=4134289995 TSecr=2960360513"
"479","2.067105533","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"480","2.067121600","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"481","2.067134842","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data, Application Data"
"482","2.067155231","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"483","2.067163168","34.96.118.58","192.168.1.196","TCP","2866","443  >  34824 [ACK] Seq=1990844 Ack=9036 Win=263680 Len=2800 TSval=2960360518 TSecr=4134289983 [TCP PDU reassembled in 485]"
"484","2.067257076","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=1993644 Win=905472 Len=0 TSval=4134289995 TSecr=2960360514"
"485","2.067818089","34.96.118.58","192.168.1.196","TLSv1.3","15466","Application Data, Application Data, Application Data, Application Data, Application Data"
"486","2.067831405","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9036 Ack=2009044 Win=959744 Len=0 TSval=4134289996 TSecr=2960360518"
"487","2.068075108","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"488","2.081326734","192.168.1.196","142.250.75.104","TCP","74","51334  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=837033349 TSecr=0 WS=128"
"489","2.085707762","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"490","2.085745387","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"491","2.085759300","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"492","2.085769508","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"493","2.085782221","34.96.118.58","192.168.1.196","TLSv1.3","15466","Application Data"
"494","2.085877667","34.96.118.58","192.168.1.196","TCP","2866","443  >  34824 [PSH, ACK] Seq=2097244 Ack=9036 Win=263680 Len=2800 TSval=2960360524 TSecr=4134289990 [TCP PDU reassembled in 495]"
"495","2.085877694","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"496","2.085895515","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"497","2.085906910","34.96.118.58","192.168.1.196","TLSv1.3","5666","Application Data, Application Data"
"498","2.085978077","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2142044 Win=878336 Len=0 TSval=4134290014 TSecr=2960360520"
"499","2.086228864","34.96.118.58","192.168.1.196","TCP","12666","443  >  34824 [PSH, ACK] Seq=2142044 Ack=9036 Win=263680 Len=12600 TSval=2960360527 TSecr=4134289990 [TCP PDU reassembled in 500]"
"500","2.086357586","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data, Application Data"
"501","2.086374318","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"502","2.086377947","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"503","2.086390582","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"504","2.086403519","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"505","2.086413870","34.96.118.58","192.168.1.196","TCP","7066","443  >  34824 [ACK] Seq=2245644 Ack=9075 Win=263680 Len=7000 TSval=2960360533 TSecr=4134289996 [TCP PDU reassembled in 506]"
"506","2.086541011","34.96.118.58","192.168.1.196","TLSv1.3","11266","Application Data"
"507","2.086552764","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"508","2.086632443","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2282044 Win=781312 Len=0 TSval=4134290015 TSecr=2960360527"
"509","2.094191208","142.250.75.104","192.168.1.196","TCP","74","443  >  51334 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=2024549552 TSecr=837033349 WS=256"
"510","2.094191455","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"511","2.094238124","192.168.1.196","142.250.75.104","TCP","66","51334  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=837033362 TSecr=2024549552"
"512","2.094368500","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2300244 Win=957824 Len=0 TSval=4134290022 TSecr=2960360543"
"513","2.094576707","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"514","2.094865432","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data, Application Data"
"515","2.094899537","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"516","2.098529266","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"517","2.098565147","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"518","2.098585351","34.96.118.58","192.168.1.196","TLSv1.3","14066","Application Data, Application Data"
"519","2.098783105","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2405244 Win=885120 Len=0 TSval=4134290027 TSecr=2960360544"
"520","2.099853037","192.168.1.196","142.250.75.104","TLSv1.3","1971","Client Hello (SNI=www.googletagmanager.com)"
"521","2.102475736","34.96.118.58","192.168.1.196","TCP","4266","443  >  34824 [PSH, ACK] Seq=2405244 Ack=9075 Win=263680 Len=4200 TSval=2960360549 TSecr=4134290015 [TCP PDU reassembled in 522]"
"522","2.102475955","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"523","2.102509063","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2409444 Win=967424 Len=0 TSval=4134290030 TSecr=2960360549"
"524","2.102606168","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"525","2.102626586","34.96.118.58","192.168.1.196","TLSv1.3","12666","Application Data"
"526","2.110843992","34.96.118.58","192.168.1.196","TCP","5666","443  >  34824 [PSH, ACK] Seq=2458444 Ack=9075 Win=263680 Len=5600 TSval=2960360552 TSecr=4134290015 [TCP PDU reassembled in 527]"
"527","2.110844289","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"528","2.110870748","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data, Application Data"
"529","2.110926200","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"530","2.110951259","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"531","2.110955036","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2518644 Win=891904 Len=0 TSval=4134290039 TSecr=2960360550"
"532","2.110967016","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"533","2.111046710","142.250.75.104","192.168.1.196","TCP","66","443  >  51334 [ACK] Seq=1 Ack=1401 Win=267520 Len=0 TSval=2024549568 TSecr=837033368"
"534","2.111046734","142.250.75.104","192.168.1.196","TCP","66","443  >  51334 [ACK] Seq=1 Ack=1906 Win=267264 Len=0 TSval=2024549568 TSecr=837033368"
"535","2.111046774","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"536","2.111098389","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2573244 Win=854144 Len=0 TSval=4134290039 TSecr=2960360557"
"537","2.113289925","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"538","2.113309357","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2591444 Win=957824 Len=0 TSval=4134290041 TSecr=2960360560"
"539","2.113386830","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"540","2.113401155","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"541","2.113404731","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2609644 Win=945280 Len=0 TSval=4134290041 TSecr=2960360561"
"542","2.113470587","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2627844 Win=945280 Len=0 TSval=4134290041 TSecr=2960360562"
"543","2.116149797","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"544","2.116172547","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"545","2.116187041","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"546","2.116844585","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2682444 Win=907392 Len=0 TSval=4134290045 TSecr=2960360563"
"547","2.121539112","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"548","2.121565532","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2700644 Win=957824 Len=0 TSval=4134290050 TSecr=2960360566"
"549","2.121688187","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"550","2.121707182","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"551","2.121830120","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"552","2.121884892","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data, Application Data"
"553","2.121901590","34.96.118.58","192.168.1.196","TLSv1.3","18266","Application Data"
"554","2.121914083","34.96.118.58","192.168.1.196","TCP","1466","443  >  34824 [ACK] Seq=2791644 Ack=9075 Win=263680 Len=1400 TSval=2960360573 TSecr=4134290039 [TCP PDU reassembled in 556]"
"555","2.123187707","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2793044 Win=893824 Len=0 TSval=4134290051 TSecr=2960360567"
"556","2.123421126","34.96.118.58","192.168.1.196","TLSv1.3","6022","Application Data, Application Data, Application Data"
"557","2.123441831","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9075 Ack=2799000 Win=939392 Len=0 TSval=4134290051 TSecr=2960360573"
"558","2.160592622","142.250.75.104","192.168.1.196","TLSv1.3","2866","Server Hello, Change Cipher Spec"
"559","2.160593128","142.250.75.104","192.168.1.196","TCP","2866","443  >  51334 [PSH, ACK] Seq=2801 Ack=1906 Win=267264 Len=2800 TSval=2024549621 TSecr=837033368 [TCP PDU reassembled in 560]"
"560","2.160593152","142.250.75.104","192.168.1.196","TLSv1.3","269","Application Data"
"561","2.160634128","192.168.1.196","142.250.75.104","TCP","66","51334  >  443 [ACK] Seq=1906 Ack=2801 Win=69760 Len=0 TSval=837033429 TSecr=2024549621"
"562","2.160798800","192.168.1.196","142.250.75.104","TCP","66","51334  >  443 [ACK] Seq=1906 Ack=5601 Win=75392 Len=0 TSval=837033429 TSecr=2024549621"
"563","2.160906738","192.168.1.196","142.250.75.104","TCP","66","51334  >  443 [ACK] Seq=1906 Ack=5804 Win=78208 Len=0 TSval=837033429 TSecr=2024549621"
"564","2.191655517","192.168.1.196","142.250.75.35","OCSP","502","Request"
"565","2.210292793","142.250.75.35","192.168.1.196","TCP","66","80  >  38330 [ACK] Seq=1 Ack=437 Win=1049 Len=0 TSval=313197310 TSecr=2967233169"
"566","2.238661107","192.168.1.196","34.96.118.58","TLSv1.3","216","Application Data"
"567","2.243780553","34.96.118.58","192.168.1.196","TLSv1.3","218","Application Data"
"568","2.243780870","34.96.118.58","192.168.1.196","TLSv1.3","5343","Application Data"
"569","2.243924625","192.168.1.196","34.96.118.58","TCP","66","34824  >  443 [ACK] Seq=9225 Ack=2804429 Win=966016 Len=0 TSval=4134290172 TSecr=2960360697"
"570","2.246415822","34.96.118.58","192.168.1.196","TLSv1.3","105","Application Data"
"571","2.246562207","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"572","2.257699753","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=2804468 Ack=9264 Win=263680 Len=0 TSval=2960360709 TSecr=4134290175"
"573","2.344334910","142.250.75.35","192.168.1.196","OCSP","768","Response"
"574","2.344365429","192.168.1.196","142.250.75.35","TCP","66","38330  >  80 [ACK] Seq=437 Ack=703 Win=508 Len=0 TSval=2967233321 TSecr=313197449"
"575","2.348820024","192.168.1.196","142.250.75.104","TLSv1.3","130","Change Cipher Spec, Application Data"
"576","2.349284155","192.168.1.196","142.250.75.104","TLSv1.3","158","Application Data"
"577","2.350663646","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::2008","QUIC","1294","Initial, DCID=b4d188985c84295a, SCID=271146, PKN: 2, CC"
"578","2.350994585","2a0d:6fc2:4940:600:20c:29ff:fee3:884c","2a00:1450:4028:806::2008","TCP","94","51120  >  443 [SYN] Seq=0 Win=64400 Len=0 MSS=1400 SACK_PERM TSval=2255743888 TSecr=0 WS=128"
"579","2.353308682","142.250.75.104","192.168.1.196","TCP","66","443  >  51334 [ACK] Seq=5804 Ack=1970 Win=267264 Len=0 TSval=2024549816 TSecr=837033617"
"580","2.353309144","142.250.75.104","192.168.1.196","TLSv1.3","682","Application Data, Application Data"
"581","2.353335146","192.168.1.196","142.250.75.104","TCP","66","51334  >  443 [ACK] Seq=2062 Ack=6420 Win=80896 Len=0 TSval=837033621 TSecr=2024549816"
"582","2.354579680","142.250.75.104","192.168.1.196","TLSv1.3","97","Application Data"
"583","2.354598191","192.168.1.196","142.250.75.104","TCP","66","51334  >  443 [ACK] Seq=2062 Ack=6451 Win=80896 Len=0 TSval=837033623 TSecr=2024549817"
"584","2.355424957","192.168.1.196","142.250.75.104","TLSv1.3","97","Application Data"
"585","2.375895247","142.250.75.104","192.168.1.196","TCP","66","443  >  51334 [ACK] Seq=6451 Ack=2093 Win=267264 Len=0 TSval=2024549828 TSecr=837033623"
"586","2.413259755","192.168.1.196","34.96.118.58","TLSv1.3","440","Application Data"
"587","2.419766781","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=2804468 Ack=9638 Win=263424 Len=0 TSval=2960360871 TSecr=4134290341"
"588","2.419767030","34.96.118.58","192.168.1.196","TLSv1.3","185","Application Data"
"589","2.421726199","192.168.1.196","34.96.118.58","TLSv1.3","105","Application Data"
"590","2.431638485","34.96.118.58","192.168.1.196","TCP","66","443  >  34824 [ACK] Seq=2804587 Ack=9677 Win=263424 Len=0 TSval=2960360884 TSecr=4134290350"
"591","2.606023342","192.168.1.196","142.250.75.104","TCP","74","51350  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=837033874 TSecr=0 WS=128"
"592","2.609443999","142.250.75.104","192.168.1.196","TCP","74","443  >  51350 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1412 SACK_PERM TSval=2559064755 TSecr=837033874 WS=256"
"593","2.609483959","192.168.1.196","142.250.75.104","TCP","66","51350  >  443 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=837033877 TSecr=2559064755"
"594","2.610011388","192.168.1.196","142.250.75.104","TLSv1.3","1309","Client Hello (SNI=www.googletagmanager.com)"
"595","2.610909264","192.168.1.196","142.250.75.104","TLSv1.3","72","Change Cipher Spec"
"596","2.611014281","192.168.1.196","142.250.75.104","TLSv1.3","158","Application Data"
"597","2.613426182","142.250.75.104","192.168.1.196","TCP","66","443  >  51350 [ACK] Seq=1 Ack=1244 Win=267776 Len=0 TSval=2559064759 TSecr=837033878"
"598","2.614240749","142.250.75.104","192.168.1.196","TCP","66","443  >  51350 [ACK] Seq=1 Ack=1250 Win=267776 Len=0 TSval=2559064759 TSecr=837033879"
