"No.","Time","Source","Destination","Protocol","Length","Info"
"2622","10.597452091","144.195.42.38","192.168.1.196","UDP","1199","8801  >  52088 Len=1157"
"2623","10.599155370","144.195.42.38","192.168.1.196","UDP","1199","8801  >  52088 Len=1157"
"2624","10.600458554","192.168.1.196","144.195.42.38","UDP","181","54482  >  8801 Len=139"
"2625","10.604997870","144.195.42.38","192.168.1.196","UDP","145","8801  >  54482 Len=103"
"2626","10.604998083","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2627","10.604998110","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2628","10.607898904","144.195.42.38","192.168.1.196","UDP","1198","8801  >  52088 Len=1156"
"2629","10.614657019","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2630","10.614657432","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2631","10.614657467","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2632","10.620294819","192.168.1.196","144.195.42.38","UDP","172","54482  >  8801 Len=130"
"2633","10.628189170","144.195.42.38","192.168.1.196","UDP","1198","8801  >  52088 Len=1156"
"2634","10.628257598","144.195.42.38","192.168.1.196","UDP","1198","8801  >  52088 Len=1156"
"2635","10.628257643","144.195.42.38","192.168.1.196","UDP","1198","8801  >  52088 Len=1156"
"2636","10.638175545","144.195.42.38","192.168.1.196","UDP","1198","8801  >  52088 Len=1156"
"2637","10.638175879","144.195.42.38","192.168.1.196","UDP","1230","8801  >  52088 Len=1188"
"2638","10.643774805","192.168.1.196","144.195.42.38","UDP","170","54482  >  8801 Len=128"
"2639","10.644002330","192.168.1.196","144.195.42.38","UDP","156","54482  >  8801 Len=114"
"2640","10.645233109","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2641","10.646870987","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2642","10.646871072","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2643","10.646871093","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2644","10.648544259","144.195.42.38","192.168.1.196","UDP","1230","8801  >  52088 Len=1188"
"2645","10.655349212","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2646","10.656022290","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2647","10.658908862","144.195.42.38","192.168.1.196","UDP","1221","8801  >  52088 Len=1179"
"2648","10.663416369","192.168.1.196","144.195.42.38","UDP","160","54482  >  8801 Len=118"
"2649","10.665817789","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2650","10.665818070","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2651","10.672259891","144.195.42.38","192.168.1.196","UDP","1221","8801  >  52088 Len=1179"
"2652","10.678636833","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2653","10.678637241","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2654","10.678637259","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2655","10.678637279","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2656","10.679019214","192.168.1.196","144.195.42.38","UDP","204","52088  >  8801 Len=162"
"2657","10.684960747","192.168.1.196","144.195.42.38","UDP","159","54482  >  8801 Len=117"
"2658","10.686466611","144.195.42.38","192.168.1.196","UDP","160","8801  >  54482 Len=118"
"2659","10.689539752","144.195.42.38","192.168.1.196","UDP","1221","8801  >  52088 Len=1179"
"2660","10.689777412","144.195.42.38","192.168.1.196","UDP","1220","8801  >  52088 Len=1178"
"2661","10.696042941","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2662","10.696169327","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2663","10.699834792","144.195.42.38","192.168.1.196","UDP","1252","8801  >  52088 Len=1210"
"2664","10.699835015","144.195.42.38","192.168.1.196","UDP","1220","8801  >  52088 Len=1178"
"2665","10.705453590","192.168.1.196","144.195.42.38","UDP","158","54482  >  8801 Len=116"
"2666","10.706758418","144.195.42.38","192.168.1.196","UDP","1085","8801  >  54482 Len=1043"
"2667","10.708976205","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2668","10.708976490","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2669","10.717317001","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2670","10.717317350","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2671","10.717317367","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2672","10.717317385","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2673","10.719929608","144.195.42.38","192.168.1.196","TCP","66","443  >  37856 [ACK] Seq=1964 Ack=3064 Win=16 Len=0 TSval=3744072942 TSecr=516267167"
"2674","10.728994410","192.168.1.196","144.195.42.38","UDP","159","54482  >  8801 Len=117"
"2675","10.730430057","144.195.42.38","192.168.1.196","UDP","1303","8801  >  52088 Len=1261"
"2676","10.730430222","144.195.42.38","192.168.1.196","UDP","1303","8801  >  52088 Len=1261"
"2677","10.738140563","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2678","10.740189933","144.195.42.38","192.168.1.196","UDP","1303","8801  >  52088 Len=1261"
"2679","10.740190262","144.195.42.38","192.168.1.196","UDP","1303","8801  >  52088 Len=1261"
"2680","10.750034841","192.168.1.196","144.195.42.38","UDP","158","54482  >  8801 Len=116"
"2681","10.750701571","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2682","10.750701852","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2683","10.750701880","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2684","10.750701896","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2685","10.758198300","144.195.42.38","192.168.1.196","UDP","137","8801  >  54482 Len=95"
"2686","10.760756959","144.195.42.38","192.168.1.196","UDP","1310","8801  >  52088 Len=1268"
"2687","10.760757149","144.195.42.38","192.168.1.196","UDP","1303","8801  >  52088 Len=1261"
"2688","10.769896358","192.168.1.196","144.195.42.38","UDP","151","54482  >  8801 Len=109"
"2689","10.771494146","144.195.42.38","192.168.1.196","UDP","1334","8801  >  52088 Len=1292"
"2690","10.771770279","144.195.42.38","192.168.1.196","UDP","1303","8801  >  52088 Len=1261"
"2691","10.773501986","144.195.42.38","192.168.1.196","UDP","1302","8801  >  52088 Len=1260"
"2692","10.778580124","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2693","10.779105127","144.195.42.38","192.168.1.196","UDP","106","8801  >  54482 Len=64"
"2694","10.781859830","144.195.42.38","192.168.1.196","UDP","1133","8801  >  52088 Len=1091"
"2695","10.781860152","144.195.42.38","192.168.1.196","UDP","1334","8801  >  52088 Len=1292"
"2696","10.789291742","144.195.42.38","192.168.1.196","UDP","141","8801  >  54482 Len=99"
"2697","10.789292095","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2698","10.789292119","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2699","10.790691648","192.168.1.196","144.195.42.38","UDP","154","54482  >  8801 Len=112"
"2700","10.792460866","144.195.42.38","192.168.1.196","UDP","1132","8801  >  52088 Len=1090"
"2701","10.792461218","144.195.42.38","192.168.1.196","UDP","1132","8801  >  52088 Len=1090"
"2702","10.799294418","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2703","10.799294718","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2704","10.802599221","144.195.42.38","192.168.1.196","UDP","1132","8801  >  52088 Len=1090"
"2705","10.809225448","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2706","10.809397705","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2707","10.809397811","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2708","10.812289867","192.168.1.196","144.195.42.38","UDP","155","54482  >  8801 Len=113"
"2709","10.822581851","144.195.42.38","192.168.1.196","UDP","1132","8801  >  52088 Len=1090"
"2710","10.822582207","144.195.42.38","192.168.1.196","UDP","1132","8801  >  52088 Len=1090"
"2711","10.822582228","144.195.42.38","192.168.1.196","UDP","1164","8801  >  52088 Len=1122"
"2712","10.830944539","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2713","10.830944927","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2714","10.830944960","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2715","10.830944979","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2716","10.834788096","192.168.1.196","144.195.42.38","UDP","158","54482  >  8801 Len=116"
"2717","10.840513115","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2718","10.840513567","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2719","10.840513594","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2720","10.851878104","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2721","10.851878462","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2722","10.851878487","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2723","10.854816996","192.168.1.196","144.195.42.38","UDP","159","54482  >  8801 Len=117"
"2724","10.861021277","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2725","10.861021526","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2726","10.861021545","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2727","10.861021563","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2728","10.871179948","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2729","10.871180243","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2730","10.871180271","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2731","10.876029935","192.168.1.196","144.195.42.38","UDP","160","54482  >  8801 Len=118"
"2732","10.881492380","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2733","10.881492668","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2734","10.881492687","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2735","10.881492705","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2736","10.892370590","144.195.42.38","192.168.1.196","UDP","142","8801  >  54482 Len=100"
"2737","10.892370713","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2738","10.892370754","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2739","10.892370770","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2740","10.898414246","192.168.1.196","144.195.42.38","UDP","154","54482  >  8801 Len=112"
"2741","10.902360019","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2742","10.902360336","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2743","10.902360376","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2744","10.902360396","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2745","10.902360414","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2746","10.917613691","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2747","10.917614235","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2748","10.921940093","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2749","10.921940344","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2750","10.921940377","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2751","10.926725849","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2752","10.926726083","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2753","10.926726111","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2754","10.926726126","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2755","10.942724392","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2756","10.942724580","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2757","10.945372651","144.195.42.38","192.168.1.196","UDP","1242","8801  >  52088 Len=1200"
"2758","10.945372842","144.195.42.38","192.168.1.196","UDP","1242","8801  >  52088 Len=1200"
"2759","10.945372870","144.195.42.38","192.168.1.196","UDP","1242","8801  >  52088 Len=1200"
"2760","10.946028460","144.195.42.38","192.168.1.196","UDP","1242","8801  >  52088 Len=1200"
"2761","10.962979855","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2762","10.963280983","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2763","10.963281015","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2764","10.963281042","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2765","10.963281060","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2766","10.977341673","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2767","10.977341918","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2768","10.977608234","192.168.1.196","144.195.42.38","UDP","203","52088  >  8801 Len=161"
"2769","10.980828046","144.195.42.38","192.168.1.196","TLSv1.2","145","Application Data"
"2770","10.980854831","192.168.1.196","144.195.42.38","TCP","66","37856  >  443 [ACK] Seq=3064 Ack=2043 Win=712 Len=0 TSval=516267624 TSecr=3744073203"
"2771","10.984701242","192.168.1.196","144.195.42.38","UDP","167","54482  >  8801 Len=125"
"2772","10.986338293","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2773","10.986338633","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2774","10.986849804","144.195.42.38","192.168.1.196","UDP","1241","8801  >  52088 Len=1199"
"2775","10.986849930","144.195.42.38","192.168.1.196","UDP","1241","8801  >  52088 Len=1199"
"2776","10.986849958","144.195.42.38","192.168.1.196","UDP","1273","8801  >  52088 Len=1231"
"2777","10.987186690","144.195.42.38","192.168.1.196","UDP","1273","8801  >  52088 Len=1231"
"2778","11.005158008","144.195.42.38","192.168.1.196","UDP","1085","8801  >  54482 Len=1043"
"2779","11.005158471","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2780","11.005158487","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2781","11.005158506","144.195.42.38","192.168.1.196","UDP","140","8801  >  54482 Len=98"
"2782","11.007932382","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2783","11.007932718","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2784","11.007932745","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2785","11.017357272","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2786","11.017357847","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2787","11.017357875","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2788","11.024867085","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2789","11.029073384","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2790","11.029073613","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2791","11.029073647","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2792","11.029520401","192.168.1.196","144.195.42.38","TLSv1.2","116","Application Data"
"2793","11.034198321","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2794","11.034377007","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2795","11.034377039","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2796","11.047885766","144.195.42.38","192.168.1.196","UDP","1241","8801  >  52088 Len=1199"
"2797","11.048055860","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2798","11.048056015","144.195.42.38","192.168.1.196","UDP","1209","8801  >  52088 Len=1167"
"2799","11.055164923","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2800","11.055165211","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2801","11.056358732","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2802","11.056358855","144.195.42.38","192.168.1.196","UDP","137","8801  >  54482 Len=95"
"2803","11.066969675","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2804","11.068475057","144.195.42.38","192.168.1.196","UDP","1243","8801  >  52088 Len=1201"
"2805","11.068475286","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2806","11.075534471","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2807","11.075534806","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2808","11.075534840","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2809","11.075534858","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2810","11.085638805","144.195.42.38","192.168.1.196","UDP","145","8801  >  54482 Len=103"
"2811","11.088638898","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2812","11.088639084","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2813","11.091050384","192.168.1.196","144.195.42.38","UDP","149","54482  >  8801 Len=107"
"2814","11.098805288","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2815","11.098805592","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2816","11.098805620","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2817","11.108982961","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2818","11.108983177","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2819","11.108983216","144.195.42.38","192.168.1.196","UDP","1236","8801  >  52088 Len=1194"
"2820","11.119356180","144.195.42.38","192.168.1.196","UDP","1235","8801  >  52088 Len=1193"
"2821","11.119356483","144.195.42.38","192.168.1.196","UDP","1235","8801  >  52088 Len=1193"
"2822","11.129762327","144.195.42.38","192.168.1.196","UDP","1267","8801  >  52088 Len=1225"
"2823","11.129919106","144.195.42.38","192.168.1.196","UDP","1267","8801  >  52088 Len=1225"
"2824","11.129919181","144.195.42.38","192.168.1.196","UDP","1267","8801  >  52088 Len=1225"
"2825","11.139935156","144.195.42.38","192.168.1.196","UDP","1211","8801  >  52088 Len=1169"
"2826","11.139935587","144.195.42.38","192.168.1.196","UDP","1211","8801  >  52088 Len=1169"
"2827","11.139935606","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2828","11.147620883","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2829","11.147621158","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2830","11.150170673","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2831","11.150170851","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2832","11.158783632","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2833","11.160513911","144.195.42.38","192.168.1.196","UDP","1210","8801  >  52088 Len=1168"
"2834","11.160514018","144.195.42.38","192.168.1.196","UDP","1242","8801  >  52088 Len=1200"
"2835","11.167466905","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2836","11.167631586","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2837","11.167631720","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2838","11.167631737","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2839","11.177999274","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2840","11.177999682","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2841","11.177999700","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2842","11.188204209","144.195.42.38","192.168.1.196","UDP","144","8801  >  54482 Len=102"
"2843","11.188337480","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2844","11.191256993","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2845","11.191257223","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2846","11.195374871","192.168.1.196","144.195.42.38","UDP","150","54482  >  8801 Len=108"
"2847","11.198413830","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2848","11.198414352","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2849","11.198414378","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2850","11.198414404","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2851","11.209308323","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2852","11.212067012","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2853","11.212236367","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2854","11.221687123","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2855","11.222025741","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2856","11.222025850","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2857","11.226223122","144.195.42.38","192.168.1.196","TCP","66","443  >  37856 [ACK] Seq=2043 Ack=3114 Win=16 Len=0 TSval=3744073447 TSecr=516267672"
"2858","11.229240617","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2859","11.229240957","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2860","11.236716127","144.195.42.38","192.168.1.196","UDP","1178","8801  >  52088 Len=1136"
"2861","11.242270936","144.195.42.38","192.168.1.196","UDP","1177","8801  >  52088 Len=1135"
"2862","11.242522120","144.195.42.38","192.168.1.196","UDP","1209","8801  >  52088 Len=1167"
"2863","11.242522214","144.195.42.38","192.168.1.196","UDP","1209","8801  >  52088 Len=1167"
"2864","11.250019150","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2865","11.252989259","144.195.42.38","192.168.1.196","UDP","1209","8801  >  52088 Len=1167"
"2866","11.252989636","144.195.42.38","192.168.1.196","UDP","1250","8801  >  52088 Len=1208"
"2867","11.263173648","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2868","11.263175814","144.195.42.38","192.168.1.196","UDP","1250","8801  >  52088 Len=1208"
"2869","11.263175840","144.195.42.38","192.168.1.196","UDP","1250","8801  >  52088 Len=1208"
"2870","11.270616586","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2871","11.270616879","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2872","11.270616907","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2873","11.270616924","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2874","11.283338037","192.168.1.196","144.195.42.38","UDP","159","54482  >  8801 Len=117"
"2875","11.283511726","144.195.42.38","192.168.1.196","UDP","1249","8801  >  52088 Len=1207"
"2876","11.283511913","144.195.42.38","192.168.1.196","UDP","1249","8801  >  52088 Len=1207"
"2877","11.284073777","192.168.1.196","144.195.42.38","UDP","204","52088  >  8801 Len=162"
"2878","11.290966352","144.195.42.38","192.168.1.196","UDP","156","8801  >  54482 Len=114"
"2879","11.290966688","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2880","11.291800686","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2881","11.291800814","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2882","11.294177116","144.195.42.38","192.168.1.196","UDP","1281","8801  >  52088 Len=1239"
"2883","11.301052068","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2884","11.301052353","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2885","11.301052370","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2886","11.311172756","144.195.42.38","192.168.1.196","UDP","188","8801  >  54482 Len=146"
"2887","11.311511351","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2888","11.311511563","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2889","11.311511589","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2890","11.311511618","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2891","11.321329677","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2892","11.321329762","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2893","11.321329789","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2894","11.331853951","144.195.42.38","192.168.1.196","UDP","229","8801  >  54482 Len=187"
"2895","11.332094468","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2896","11.332094501","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2897","11.332094552","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2898","11.342212733","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2899","11.342212919","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2900","11.342212947","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2901","11.345237413","144.195.42.38","192.168.1.196","UDP","1143","8801  >  52088 Len=1101"
"2902","11.345656395","144.195.42.38","192.168.1.196","UDP","1143","8801  >  52088 Len=1101"
"2903","11.345656484","144.195.42.38","192.168.1.196","UDP","1143","8801  >  52088 Len=1101"
"2904","11.345656510","144.195.42.38","192.168.1.196","UDP","1143","8801  >  52088 Len=1101"
"2905","11.363715134","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2906","11.363715545","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2907","11.363715572","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2908","11.377635193","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2909","11.377635690","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2910","11.377635717","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
"2911","11.377635742","144.195.42.38","192.168.1.196","UDP","1078","8801  >  54482 Len=1036"
